"","pred","se"
"1",13.1219513712281,0.10339608491583
"2",13.1278894081153,0.103396085426998
"3",13.1338274450024,0.103396085938166
"4",13.1397654818895,0.103396086449334
"5",13.1457035187767,0.103396086960502
"6",13.1516415556638,0.10339608747167
"7",13.1575795925509,0.103396087982838
"8",13.1635176294381,0.103396088494006
"9",13.1694556663252,0.103396089005174
"10",13.1753937032123,0.103396089516342
"11",13.1813317400994,0.10339609002751
"12",13.1872697769866,0.103396090538678
"13",13.1932078138737,0.103396091049846
"14",13.1991458507608,0.103396091561014
"15",13.205083887648,0.103396092072182
"16",13.2110219245351,0.10339609258335
"17",13.2169599614222,0.103396093094518
"18",13.2228979983094,0.103396093605686
"19",13.2288360351965,0.103396094116854
"20",13.2347740720836,0.103396094628022
"21",13.2407121089708,0.10339609513919
"22",13.2466501458579,0.103396095650358
"23",13.252588182745,0.103396096161526
"24",13.2585262196322,0.103396096672694
"25",13.2644642565193,0.103396097183862
"26",13.2704022934064,0.10339609769503
"27",13.2763403302935,0.103396098206198
"28",13.2822783671807,0.103396098717366
"29",13.2882164040678,0.103396099228533
"30",13.2941544409549,0.103396099739701
"31",13.3000924778421,0.103396100250869
"32",13.3060305147292,0.103396100762037
"33",13.3119685516163,0.103396101273205
"34",13.3179065885035,0.103396101784373
"35",13.3238446253906,0.103396102295541
"36",13.3297826622777,0.103396102806709
"37",13.3357206991649,0.103396103317877
"38",13.341658736052,0.103396103829045
"39",13.3475967729391,0.103396104340213
"40",13.3535348098263,0.103396104851381
"41",13.3594728467134,0.103396105362548
"42",13.3654108836005,0.103396105873716
"43",13.3713489204876,0.103396106384884
"44",13.3772869573748,0.103396106896052
"45",13.3832249942619,0.10339610740722
"46",13.389163031149,0.103396107918388
"47",13.3951010680362,0.103396108429556
"48",13.4010391049233,0.103396108940724
"49",13.4069771418104,0.103396109451892
"50",13.4129151786976,0.10339610996306
"51",13.4188532155847,0.103396110474227
"52",13.4247912524718,0.103396110985395
"53",13.430729289359,0.103396111496563
"54",13.4366673262461,0.103396112007731
"55",13.4426053631332,0.103396112518899
"56",13.4485434000204,0.103396113030067
"57",13.4544814369075,0.103396113541235
"58",13.4604194737946,0.103396114052403
"59",13.4663575106817,0.10339611456357
"60",13.4722955475689,0.103396115074738
"61",13.478233584456,0.103396115585906
"62",13.4841716213431,0.103396116097074
"63",13.4901096582303,0.103396116608242
"64",13.4960476951174,0.10339611711941
"65",13.5019857320045,0.103396117630578
"66",13.5079237688917,0.103396118141745
"67",13.5138618057788,0.103396118652913
"68",13.5197998426659,0.103396119164081
"69",13.5257378795531,0.103396119675249
"70",13.5316759164402,0.103396120186417
"71",13.5376139533273,0.103396120697585
"72",13.5435519902144,0.103396121208752
"73",13.5494900271016,0.10339612171992
"74",13.5554280639887,0.103396122231088
"75",13.5613661008758,0.103396122742256
"76",13.567304137763,0.103396123253424
"77",13.5732421746501,0.103396123764591
"78",13.5791802115372,0.103396124275759
"79",13.5851182484244,0.103396124786927
"80",13.5910562853115,0.103396125298095
"81",13.5969943221986,0.103396125809263
"82",13.6029323590858,0.103396126320431
"83",13.6088703959729,0.103396126831598
"84",13.61480843286,0.103396127342766
"85",13.6207464697472,0.103396127853934
"86",13.6266845066343,0.103396128365102
"87",13.6326225435214,0.103396128876269
"88",13.6385605804085,0.103396129387437
"89",13.6444986172957,0.103396129898605
"90",13.6504366541828,0.103396130409773
"91",13.6563746910699,0.103396130920941
"92",13.6623127279571,0.103396131432108
"93",13.6682507648442,0.103396131943276
"94",13.6741888017313,0.103396132454444
"95",13.6801268386185,0.103396132965612
"96",13.6860648755056,0.103396133476779
"97",13.6920029123927,0.103396133987947
"98",13.6979409492799,0.103396134499115
"99",13.703878986167,0.103396135010283
"100",13.7098170230541,0.103396135521451
"101",13.7157550599413,0.103396136032618
"102",13.7216930968284,0.103396136543786
"103",13.7276311337155,0.103396137054954
"104",13.7335691706026,0.103396137566122
"105",13.7395072074898,0.103396138077289
"106",13.7454452443769,0.103396138588457
"107",13.751383281264,0.103396139099625
"108",13.7573213181512,0.103396139610792
"109",13.7632593550383,0.10339614012196
"110",13.7691973919254,0.103396140633128
"111",13.7751354288126,0.103396141144296
"112",13.7810734656997,0.103396141655463
"113",13.7870115025868,0.103396142166631
"114",13.792949539474,0.103396142677799
"115",13.7988875763611,0.103396143188967
"116",13.8048256132482,0.103396143700134
"117",13.8107636501354,0.103396144211302
"118",13.8167016870225,0.10339614472247
"119",13.8226397239096,0.103396145233637
"120",13.8285777607967,0.103396145744805
"121",13.8345157976839,0.103396146255973
"122",13.840453834571,0.103396146767141
"123",13.8463918714581,0.103396147278308
"124",13.8523299083453,0.103396147789476
"125",13.8582679452324,0.103396148300644
"126",13.8642059821195,0.103396148811811
"127",13.8701440190067,0.103396149322979
"128",13.8760820558938,0.103396149834147
"129",13.8820200927809,0.103396150345314
"130",13.8879581296681,0.103396150856482
"131",13.8938961665552,0.10339615136765
"132",13.8998342034423,0.103396151878817
"133",13.9057722403295,0.103396152389985
"134",13.9117102772166,0.103396152901153
"135",13.9176483141037,0.10339615341232
"136",13.9235863509908,0.103396153923488
"137",13.929524387878,0.103396154434656
"138",13.9354624247651,0.103396154945823
"139",13.9414004616522,0.103396155456991
"140",13.9473384985394,0.103396155968159
"141",13.9532765354265,0.103396156479326
"142",13.9592145723136,0.103396156990494
"143",13.9651526092008,0.103396157501662
"144",13.9710906460879,0.103396158012829
"145",13.977028682975,0.103396158523997
"146",13.9829667198622,0.103396159035165
"147",13.9889047567493,0.103396159546332
"148",13.9948427936364,0.1033961600575
"149",14.0007808305235,0.103396160568668
"150",14.0067188674107,0.103396161079835
"151",14.0126569042978,0.103396161591003
"152",14.0185949411849,0.10339616210217
"153",14.0245329780721,0.103396162613338
"154",14.0304710149592,0.103396163124506
"155",14.0364090518463,0.103396163635673
"156",14.0423470887335,0.103396164146841
"157",14.0482851256206,0.103396164658009
"158",14.0542231625077,0.103396165169176
"159",14.0601611993949,0.103396165680344
"160",14.066099236282,0.103396166191511
"161",14.0720372731691,0.103396166702679
"162",14.0779753100563,0.103396167213847
"163",14.0839133469434,0.103396167725014
"164",14.0898513838305,0.103396168236182
"165",14.0957894207176,0.103396168747349
"166",14.1017274576048,0.103396169258517
"167",14.1076654944919,0.103396169769685
"168",14.113603531379,0.103396170280852
"169",14.1195415682662,0.10339617079202
"170",14.1254796051533,0.103396171303187
"171",14.1314176420404,0.103396171814355
"172",14.1373556789276,0.103396172325522
"173",14.1432937158147,0.10339617283669
"174",14.1492317527018,0.103396173347858
"175",14.155169789589,0.103396173859025
"176",14.1611078264761,0.103396174370193
"177",14.1670458633632,0.10339617488136
"178",14.1729839002504,0.103396175392528
"179",14.1789219371375,0.103396175903695
"180",14.1848599740246,0.103396176414863
"181",14.1907980109117,0.103396176926031
"182",14.1967360477989,0.103396177437198
"183",14.202674084686,0.103396177948366
"184",14.2086121215731,0.103396178459533
"185",14.2145501584603,0.103396178970701
"186",14.2204881953474,0.103396179481868
"187",14.2264262322345,0.103396179993036
"188",14.2323642691217,0.103396180504203
"189",14.2383023060088,0.103396181015371
"190",14.2442403428959,0.103396181526538
"191",14.2501783797831,0.103396182037706
"192",14.2561164166702,0.103396182548873
"193",14.2620544535573,0.103396183060041
"194",14.2679924904445,0.103396183571208
"195",14.2739305273316,0.103396184082376
"196",14.2798685642187,0.103396184593544
"197",14.2858066011058,0.103396185104711
"198",14.291744637993,0.103396185615879
"199",14.2976826748801,0.103396186127046
"200",14.3036207117672,0.103396186638214
"201",14.3095587486544,0.103396187149381
"202",14.3154967855415,0.103396187660549
"203",14.3214348224286,0.103396188171716
"204",14.3273728593158,0.103396188682884
"205",14.3333108962029,0.103396189194051
"206",14.33924893309,0.103396189705219
"207",14.3451869699772,0.103396190216386
"208",14.3511250068643,0.103396190727554
"209",14.3570630437514,0.103396191238721
"210",14.3630010806386,0.103396191749888
"211",14.3689391175257,0.103396192261056
"212",14.3748771544128,0.103396192772223
"213",14.3808151912999,0.103396193283391
"214",14.3867532281871,0.103396193794558
"215",14.3926912650742,0.103396194305726
"216",14.3986293019613,0.103396194816893
"217",14.4045673388485,0.103396195328061
"218",14.4105053757356,0.103396195839228
"219",14.4164434126227,0.103396196350396
"220",14.4223814495099,0.103396196861563
"221",14.428319486397,0.103396197372731
"222",14.4342575232841,0.103396197883898
"223",14.4401955601713,0.103396198395065
"224",14.4461335970584,0.103396198906233
"225",14.4520716339455,0.1033961994174
"226",14.4580096708327,0.103396199928568
"227",14.4639477077198,0.103396200439735
"228",14.4698857446069,0.103396200950903
"229",14.475823781494,0.10339620146207
"230",14.4817618183812,0.103396201973238
"231",14.4876998552683,0.103396202484405
"232",14.4936378921554,0.103396202995572
"233",14.4995759290426,0.10339620350674
"234",14.5055139659297,0.103396204017907
"235",14.5114520028168,0.103396204529075
"236",14.517390039704,0.103396205040242
"237",14.5233280765911,0.103396205551409
"238",14.5292661134782,0.103396206062577
"239",14.5352041503654,0.103396206573744
"240",14.5411421872525,0.103396207084912
